Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,JPYExposure,AUDExposure,FilterFeature,FilterPercentile,FilterThreshold,RejectReason
4_GJ_Port_Log1,GJ,Long,2025-07-23 00:00:00,2025-07-23 08:36:00,90.0,TP,0,0,130,90,0.01,2.0,0.02,82696.60000000014,82889.30000000018,192.7000000000408,186.3,186.3,,32.086,2025-07-23,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2025-07-23 13:55:00,2025-07-23 19:07:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,82626.60000000014,82889.30000000018,262.70000000004075,156.6,156.6,112.0,30.636,2025-07-23,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-07-23 20:56:00,2025-07-24 00:56:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,82838.60000000014,82889.30000000018,50.700000000040745,156.6,137.2,136.5,35.407,2025-07-23,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-07-23 21:56:00,2025-07-24 04:13:00,70.0,TP,21,56,75,70,0.01,1.0,0.01,82908.60000000014,82908.60000000014,0.0,156.6,137.2,136.5,36.829,2025-07-23,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2025-07-24 08:04:00,2025-07-24 14:56:00,37.3,TimeExit,8,4,50,999,0.01,0.5,0.005,83075.80000000013,83075.80000000013,0.0,110.4,110.4,38.6,24.079,2025-07-24,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2025-07-25 09:55:00,2025-07-25 14:55:00,50.0,TP,9,55,20,50,0.01,0.5,0.005,83108.30000000013,83108.30000000013,0.0,101.8,148.6,60.3,21.107,2025-07-25,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2025-08-04 13:55:00,2025-08-04 21:54:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,83040.30000000015,83175.00000000015,134.6999999999971,88.0,69.7,69.7,31.914,2025-08-04,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
6_GJ_Old_Mon,GJ,Long,2025-08-04 15:45:00,2025-08-04 22:05:00,-50.0,SL,15,45,50,210,0.01,2.0,0.02,82990.30000000015,83175.00000000015,184.6999999999971,116.2,110.9,110.9,32.95,2025-08-04,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
15_UJ_Sat_Aug,UJ,Short,2025-08-04 19:00:00,2025-08-04 20:16:00,35.0,TP,19,0,20,35,0.01,0.5,0.005,83110.30000000015,83175.00000000015,64.69999999999709,89.2,103.0,103.0,25.807,2025-08-04,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-08-04 20:56:00,2025-08-05 01:04:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,82871.00000000015,83175.00000000015,304.0,88.0,72.0,72.0,23.807,2025-08-04,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-08-04 21:56:00,2025-08-05 05:27:00,-22.9,TimeExit,21,56,75,70,0.01,1.0,0.01,82848.10000000015,83175.00000000015,326.8999999999942,88.0,83.6,83.6,25.593,2025-08-04,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2025-08-05 00:00:00,2025-08-05 08:55:00,-54.6,TimeExit,0,0,130,90,0.01,2.0,0.02,82793.50000000015,83175.00000000015,381.5,129.0,129.0,,32.079,2025-08-05,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
15_UJ_Sat_Aug,UJ,Short,2025-08-05 19:00:00,2025-08-05 22:54:00,-20.0,SL,19,0,20,35,0.01,0.5,0.005,82719.60000000015,83175.00000000015,455.3999999999942,122.4,123.2,102.0,23.343,2025-08-05,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
15_UJ_Sat_Aug,UJ,Short,2025-08-07 19:00:00,2025-08-07 23:25:00,-20.0,SL,19,0,20,35,0.01,0.5,0.005,82991.10000000015,83175.00000000015,183.89999999999412,65.0,115.6,101.8,26.121,2025-08-07,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2025-08-08 09:55:00,2025-08-08 20:09:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,82944.00000000015,83175.00000000015,231.0,168.0,178.1,64.2,32.721,2025-08-08,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
15_UJ_Sat_Aug,UJ,Short,2025-08-08 19:00:00,2025-08-08 23:00:00,-20.0,SL,19,0,20,35,0.01,0.5,0.005,82935.70000000014,83175.00000000015,239.3000000000029,101.8,100.2,100.2,24.207,2025-08-08,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2025-09-03 00:00:00,2025-09-03 08:55:00,36.6,TimeExit,0,0,130,90,0.01,2.0,0.02,82623.20000000014,83175.00000000015,551.8000000000029,195.1,195.1,,39.171,2025-09-03,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
14_UJ_Sat_3rd,UJ,Short,2025-09-03 20:01:00,2025-09-04 00:28:00,70.0,TP,20,1,45,70,0.01,0.5,0.005,82721.20000000014,83175.00000000015,453.8000000000029,189.6,120.0,106.5,22.8,2025-09-03,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2025-09-08 13:55:00,2025-09-09 04:55:00,-19.4,TimeExit,13,55,70,250,0.01,1.0,0.01,82597.30000000015,83175.00000000015,577.6999999999971,30.3,59.7,59.7,27.779,2025-09-08,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
7_GJ_Mon_Blitz,GJ,Long,2025-09-08 18:02:00,2025-09-08 23:02:00,40.8,TimeExit,18,2,130,250,0.01,2.0,0.02,82619.10000000014,83175.00000000015,555.9000000000087,48.2,97.8,97.8,32.393,2025-09-08,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-09-08 20:56:00,2025-09-09 04:45:00,-2.4,TimeExit,20,56,45,70,0.01,1.0,0.01,82616.70000000014,83175.00000000015,558.3000000000029,30.3,83.6,83.6,28.493,2025-09-08,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2025-10-06 13:55:00,2025-10-06 15:55:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,82958.40000000014,83175.00000000015,216.60000000000585,16.9,152.5,152.5,37.693,2025-10-06,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
6_GJ_Old_Mon,GJ,Long,2025-10-06 15:45:00,2025-10-06 21:24:00,-50.0,SL,15,45,50,210,0.01,2.0,0.02,82863.40000000014,83175.00000000015,311.6000000000058,31.1,205.0,205.0,46.736,2025-10-06,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
7_GJ_Mon_Blitz,GJ,Long,2025-10-06 18:02:00,2025-10-06 23:02:00,-22.2,TimeExit,18,2,130,250,0.01,2.0,0.02,82841.20000000014,83175.00000000015,333.8000000000029,31.1,205.0,205.0,53.143,2025-10-06,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-10-06 20:56:00,2025-10-06 21:11:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,82913.40000000014,83175.00000000015,261.6000000000058,16.9,153.8,153.8,53.486,2025-10-06,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-10-06 21:56:00,2025-10-07 00:07:00,70.0,TP,21,56,75,70,0.01,1.0,0.01,82911.20000000014,83175.00000000015,263.8000000000029,16.9,153.8,153.8,40.721,2025-10-06,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2025-10-07 00:00:00,2025-10-07 08:55:00,56.4,TimeExit,0,0,130,90,0.01,2.0,0.02,82967.60000000014,83175.00000000015,207.4000000000088,205.0,205.0,,42.657,2025-10-07,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2025-10-08 13:55:00,2025-10-09 04:55:00,50.4,TimeExit,13,55,70,250,0.01,1.0,0.01,83140.10000000012,83175.00000000015,34.90000000002328,79.1,166.8,124.8,24.921,2025-10-08,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-10-08 20:56:00,2025-10-09 04:45:00,-1.8,TimeExit,20,56,45,70,0.01,1.0,0.01,83089.70000000013,83175.00000000015,85.30000000001746,79.1,196.6,164.9,24.829,2025-10-08,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-10-08 21:56:00,2025-10-09 05:27:00,13.6,TimeExit,21,56,75,70,0.01,1.0,0.01,83153.70000000013,83175.00000000015,21.300000000017462,79.1,196.2,164.9,26.193,2025-10-08,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
16_UJ_T10A,UJ,Long,2025-10-10 02:58:00,2025-10-10 09:50:00,5.1,TimeExit,2,58,45,110,0.01,0.5,0.005,83253.10000000014,83253.10000000014,0.0,111.6,112.9,32.1,30.821,2025-10-10,JPY_Sell,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2025-10-10 09:55:00,2025-10-10 23:55:00,58.2,TimeExit,9,55,90,999,0.01,2.0,0.02,83324.80000000013,83324.80000000013,0.0,115.2,160.5,81.5,34.793,2025-10-10,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2025-10-13 13:55:00,2025-10-14 04:55:00,-36.3,TimeExit,13,55,70,250,0.01,1.0,0.01,83484.10000000012,83524.80000000013,40.70000000001164,103.5,49.3,49.3,29.429,2025-10-13,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
6_GJ_Old_Mon,GJ,Long,2025-10-13 15:45:00,2025-10-13 22:50:00,-7.6,TimeExit,15,45,50,210,0.01,2.0,0.02,83517.20000000013,83524.80000000013,7.600000000005821,140.6,84.7,84.7,35.657,2025-10-13,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
7_GJ_Mon_Blitz,GJ,Long,2025-10-13 18:02:00,2025-10-13 23:02:00,-17.1,TimeExit,18,2,130,250,0.01,2.0,0.02,83500.10000000012,83524.80000000013,24.70000000001164,140.6,103.9,103.9,36.057,2025-10-13,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-10-13 20:56:00,2025-10-14 04:45:00,20.3,TimeExit,20,56,45,70,0.01,1.0,0.01,83520.40000000013,83524.80000000013,4.400000000008731,103.5,93.6,93.6,26.164,2025-10-13,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-10-13 21:56:00,2025-10-14 05:27:00,12.9,TimeExit,21,56,75,70,0.01,1.0,0.01,83497.00000000012,83524.80000000013,27.800000000017462,103.5,101.2,101.2,23.486,2025-10-13,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2025-10-15 00:00:00,2025-10-15 08:55:00,28.1,TimeExit,0,0,130,90,0.01,2.0,0.02,83628.80000000013,83628.80000000013,0.0,219.0,219.0,,40.657,2025-10-15,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-10-15 20:56:00,2025-10-16 04:45:00,1.1,TimeExit,20,56,45,70,0.01,1.0,0.01,83629.90000000014,83629.90000000014,0.0,109.5,84.6,84.6,23.636,2025-10-15,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2025-10-17 09:55:00,2025-10-17 23:55:00,21.4,TimeExit,9,55,90,999,0.01,2.0,0.02,83697.90000000014,83697.90000000014,0.0,145.0,172.9,94.0,36.079,2025-10-17,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
24_GA_D_1,GA,Long,2025-10-17 22:44:00,2025-10-18 03:08:00,-51.1,TimeExit,22,44,90,200,0.0001,2.0,0.0002,83646.80000000013,83697.90000000014,51.10000000000582,206.5,210.4,199.8,41.471,2025-10-17,,AUD_Sell,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2025-10-20 09:55:00,2025-10-20 10:15:00,-20.0,SL,9,55,20,50,0.01,0.5,0.005,83626.80000000013,83697.90000000014,71.10000000000582,43.3,65.1,65.1,23.993,2025-10-20,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
6_GJ_Old_Mon,GJ,Long,2025-10-20 15:45:00,2025-10-20 22:50:00,1.1,TimeExit,15,45,50,210,0.01,2.0,0.02,83627.90000000014,83697.90000000014,70.0,93.7,148.3,148.3,31.821,2025-10-20,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
7_GJ_Mon_Blitz,GJ,Long,2025-10-20 18:02:00,2025-10-20 23:02:00,-2.4,TimeExit,18,2,130,250,0.01,2.0,0.02,83625.50000000015,83697.90000000014,72.39999999999418,93.7,148.3,148.3,32.514,2025-10-20,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-10-20 20:56:00,2025-10-21 04:45:00,-22.3,TimeExit,20,56,45,70,0.01,1.0,0.01,83603.20000000014,83697.90000000014,94.69999999999708,43.1,112.4,112.4,28.771,2025-10-20,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-10-20 21:56:00,2025-10-21 05:27:00,-10.0,TimeExit,21,56,75,70,0.01,1.0,0.01,83557.80000000015,83697.90000000014,140.09999999999127,43.1,112.4,112.4,28.029,2025-10-20,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2025-10-21 00:00:00,2025-10-21 08:55:00,4.2,TimeExit,0,0,130,90,0.01,2.0,0.02,83562.00000000015,83697.90000000014,135.89999999999418,148.3,148.3,,31.929,2025-10-21,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2025-10-22 00:00:00,2025-10-22 08:55:00,-8.4,TimeExit,0,0,130,90,0.01,2.0,0.02,83354.90000000015,83697.90000000014,342.99999999998545,175.1,175.1,,40.35,2025-10-22,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2025-10-30 09:55:00,2025-10-30 12:12:00,50.0,TP,9,55,20,50,0.01,0.5,0.005,83729.00000000015,83729.00000000015,0.0,100.1,150.9,116.3,25.986,2025-10-30,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2025-10-30 09:55:00,2025-10-30 15:42:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,83639.00000000015,83729.00000000015,90.0,169.7,139.0,70.8,34.371,2025-10-30,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
22_GA_C_2,GA,Long,2025-10-30 16:56:00,2025-10-31 01:15:00,-15.7,TimeExit,16,56,70,80,0.0001,2.0,0.0002,83678.40000000015,83729.00000000015,50.59999999999127,209.3,106.7,106.7,33.364,2025-10-30,,AUD_Sell,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
13_UJ_Fix_MidWeek,UJ,Long,2025-10-30 18:04:00,2025-10-30 22:03:00,55.1,TimeExit,18,4,95,95,0.01,0.5,0.005,83694.10000000015,83729.00000000015,34.89999999999418,100.1,202.4,199.1,35.964,2025-10-30,JPY_Sell,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2025-11-05 00:00:00,2025-11-05 08:55:00,-35.7,TimeExit,0,0,130,90,0.01,2.0,0.02,83995.30000000015,84031.00000000015,35.69999999999709,279.8,279.8,,39.129,2025-11-05,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
19_EA_3_WedThu_Long,EA,Long,2025-11-05 20:56:00,2025-11-06 01:39:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,83908.70000000014,84031.00000000015,122.30000000000292,127.1,129.0,129.0,29.479,2025-11-05,,AUD_Sell,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-11-05 20:56:00,2025-11-06 04:45:00,53.5,TimeExit,20,56,45,70,0.01,1.0,0.01,83962.20000000014,84031.00000000015,68.80000000000291,168.1,92.2,92.2,24.3,2025-11-05,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-11-05 21:56:00,2025-11-06 05:27:00,45.5,TimeExit,21,56,75,70,0.01,1.0,0.01,84151.30000000015,84151.30000000015,0.0,168.1,93.8,93.8,24.386,2025-11-05,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
18_EA_2_MonWed_Short,EA,Short,2025-11-10 09:59:00,2025-11-11 05:26:00,70.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,84487.70000000013,84487.70000000013,0.0,119.7,65.8,65.8,33.736,2025-11-10,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
27_EA_China_Demand,EA,Short,2025-11-10 10:00:00,2025-11-10 15:50:00,51.4,TimeExit,10,0,60,60,0.0001,1.5,0.00015,84308.90000000014,84308.90000000014,0.0,119.7,65.8,65.8,35.086,2025-11-10,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
28_GA_China_Demand,GA,Short,2025-11-10 10:00:00,2025-11-10 16:10:00,57.9,TimeExit,10,0,75,70,0.0001,2.0,0.0002,84423.00000000013,84423.00000000013,0.0,105.8,77.4,77.4,37.936,2025-11-10,,AUD_Buy,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
20_EA_1A_MonTue_Short,EA,Short,2025-11-10 10:01:00,2025-11-10 16:00:00,38.5,TimeExit,10,1,50,125,0.0001,1.5,0.00015,84365.10000000014,84365.10000000014,0.0,119.7,65.8,65.8,35.086,2025-11-10,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2025-11-14 09:55:00,2025-11-14 23:55:00,5.6,TimeExit,9,55,90,999,0.01,2.0,0.02,84406.50000000012,84487.70000000013,81.20000000001164,97.6,110.1,93.7,33.314,2025-11-14,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
27_EA_China_Demand,EA,Short,2025-11-14 10:00:00,2025-11-14 15:50:00,-11.3,TimeExit,10,0,60,60,0.0001,1.5,0.00015,84462.20000000011,84487.70000000013,25.500000000014552,155.3,218.8,109.2,30.879,2025-11-14,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
28_GA_China_Demand,GA,Short,2025-11-14 10:00:00,2025-11-14 16:10:00,-22.6,TimeExit,10,0,75,70,0.0001,2.0,0.0002,84434.70000000011,84487.70000000013,53.00000000001455,185.2,271.1,121.5,39.193,2025-11-14,,AUD_Buy,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
23_GA_F_2,GA,Short,2025-11-14 19:42:00,2025-11-14 22:45:00,-33.8,TimeExit,19,42,90,200,0.0001,2.0,0.0002,84400.90000000011,84487.70000000013,86.80000000001746,185.2,212.4,160.8,40.529,2025-11-14,,AUD_Buy,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
24_GA_D_1,GA,Long,2025-11-14 22:44:00,2025-11-15 00:35:00,-90.0,SL,22,44,90,200,0.0001,2.0,0.0002,84316.50000000012,84487.70000000013,171.20000000001164,185.2,160.8,160.8,40.8,2025-11-14,,AUD_Sell,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
18_EA_2_MonWed_Short,EA,Short,2025-11-17 09:59:00,2025-11-18 05:26:00,-87.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,84397.80000000013,84487.70000000013,89.89999999999418,72.4,42.7,42.7,29.836,2025-11-17,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
20_EA_1A_MonTue_Short,EA,Short,2025-11-17 10:01:00,2025-11-17 16:00:00,-3.9,TimeExit,10,1,50,125,0.0001,1.5,0.00015,84312.60000000012,84487.70000000013,175.10000000000582,72.4,42.7,42.7,29.071,2025-11-17,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
17_EA_1B_Wed_Short,EA,Short,2025-11-19 09:59:00,2025-11-19 13:03:00,-70.0,SL,9,59,70,175,0.0001,1.5,0.00015,84465.00000000012,84535.00000000012,70.0,150.5,165.6,111.6,27.664,2025-11-19,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
18_EA_2_MonWed_Short,EA,Short,2025-11-19 09:59:00,2025-11-20 05:26:00,-4.6,TimeExit,9,59,90,180,0.0001,1.5,0.00015,84553.10000000012,84557.70000000013,4.600000000005821,150.5,165.6,111.6,27.664,2025-11-19,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2025-11-20 09:55:00,2025-11-20 10:51:00,-20.0,SL,9,55,20,50,0.01,0.5,0.005,84472.70000000013,84558.70000000013,86.0,157.3,197.4,72.3,22.357,2025-11-20,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2025-11-21 09:55:00,2025-11-21 23:55:00,73.5,TimeExit,9,55,90,999,0.01,2.0,0.02,84604.80000000012,84604.80000000012,0.0,227.3,190.1,123.8,37.879,2025-11-21,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2025-11-24 08:04:00,2025-11-24 14:56:00,2.9,TimeExit,8,4,50,999,0.01,0.5,0.005,84617.70000000011,84617.70000000011,0.0,55.5,31.0,31.0,25.693,2025-11-24,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
18_EA_2_MonWed_Short,EA,Short,2025-11-24 09:59:00,2025-11-25 05:26:00,0.9,TimeExit,9,59,90,180,0.0001,1.5,0.00015,84677.10000000011,84677.10000000011,0.0,108.4,34.8,34.8,31.529,2025-11-24,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
20_EA_1A_MonTue_Short,EA,Short,2025-11-24 10:01:00,2025-11-24 16:00:00,-5.0,TimeExit,10,1,50,125,0.0001,1.5,0.00015,84612.70000000011,84617.70000000011,5.0,108.4,34.8,34.8,31.129,2025-11-24,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2025-11-24 13:55:00,2025-11-25 04:55:00,37.6,TimeExit,13,55,70,250,0.01,1.0,0.01,84676.20000000011,84676.20000000011,0.0,71.9,53.3,53.3,23.564,2025-11-24,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
13_UJ_Fix_MidWeek,UJ,Long,2025-11-26 18:04:00,2025-11-26 22:03:00,2.8,TimeExit,18,4,95,95,0.01,0.5,0.005,84519.70000000011,84677.10000000011,157.39999999999418,129.1,87.0,84.2,24.893,2025-11-26,JPY_Sell,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-11-26 21:56:00,2025-11-27 05:27:00,28.8,TimeExit,21,56,75,70,0.01,1.0,0.01,84641.10000000012,84677.10000000011,35.99999999998545,106.2,93.9,93.9,23.664,2025-11-26,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
13_UJ_Fix_MidWeek,UJ,Long,2025-11-27 18:04:00,2025-11-27 22:03:00,-1.4,TimeExit,18,4,95,95,0.01,0.5,0.005,84682.50000000012,84684.00000000012,1.5,108.3,101.7,92.6,20.371,2025-11-27,JPY_Sell,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2025-12-01 20:56:00,2025-12-02 04:45:00,10.0,TimeExit,20,56,45,70,0.01,1.0,0.01,84715.7000000001,84738.2000000001,22.5,36.4,97.0,97.0,24.521,2025-12-01,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2025-12-01 21:56:00,2025-12-02 05:27:00,19.9,TimeExit,21,56,75,70,0.01,1.0,0.01,84724.9000000001,84738.2000000001,13.30000000000291,36.4,97.0,97.0,25.607,2025-12-01,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
19_EA_3_WedThu_Long,EA,Long,2025-12-11 20:56:00,2025-12-12 10:00:00,5.1,TimeExit,20,56,90,999,0.0001,1.5,0.00015,84594.10000000008,84799.70000000007,205.59999999999127,63.3,151.0,151.0,28.521,2025-12-11,,AUD_Sell,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2025-12-22 13:55:00,2025-12-23 04:55:00,7.6,TimeExit,13,55,70,250,0.01,1.0,0.01,85014.90000000007,85052.60000000006,37.69999999999709,37.6,50.0,50.0,23.664,2025-12-22,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
