Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,Group,LogicATR_SelectedOption,LogicATR_Threshold,LogicATR_Decision,RejectReason
4_GJ_Port_Log1,GJ,Long,2016-07-19 00:00:00,2016-07-19 08:55:00,16.7,TimeExit,0,0,130,90,0.01,2.0,0.02,18806.3,18806.3,0.0,239.1,239.1,,57.971,2016-07-19,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
4_GJ_Port_Log1,GJ,Long,2016-07-20 00:00:00,2016-07-20 08:55:00,-62.4,TimeExit,0,0,130,90,0.01,2.0,0.02,18703.9,18906.3,202.40000000000143,202.5,202.5,,61.364,2016-07-20,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
5_GJ_Port_Log2,GJ,Short,2016-07-21 09:55:00,2016-07-21 23:55:00,159.1,TimeExit,9,55,90,999,0.01,2.0,0.02,19079.7,19079.7,0.0,245.1,406.1,209.3,55.243,2016-07-21,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
22_GA_C_2,GA,Long,2016-07-21 16:56:00,2016-07-21 17:30:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,18840.599999999995,18910.599999999995,70.0,229.3,279.7,193.1,50.129,2016-07-21,GA,P80,37.336,Rejected,H1_ATR_Over_P80
5_GJ_Port_Log2,GJ,Short,2016-07-22 09:55:00,2016-07-22 17:03:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,18985.4,19079.7,94.29999999999929,331.5,319.0,124.8,56.364,2016-07-22,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
24_GA_D_1,GA,Long,2016-07-22 22:44:00,2016-07-23 03:08:00,37.2,TimeExit,22,44,90,200,0.0001,2.0,0.0002,19048.0,19079.7,31.69999999999709,222.6,298.4,298.4,55.014,2016-07-22,GA,P85,40.244,Rejected,H1_ATR_Over_P85
4_GJ_Port_Log1,GJ,Long,2016-07-27 00:00:00,2016-07-27 08:55:00,69.7,TimeExit,0,0,130,90,0.01,2.0,0.02,19073.59999999999,19079.7,6.100000000002183,348.4,348.4,,54.064,2016-07-27,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
1_EJ_Log1,EJ,Long,2016-07-27 13:55:00,2016-07-28 04:55:00,42.7,TimeExit,13,55,70,250,0.01,1.0,0.01,19116.299999999992,19116.299999999992,0.0,215.0,268.6,232.3,31.121,2016-07-27,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
12_UJ_Short_Core,UJ,Short,2016-07-28 08:04:00,2016-07-28 14:56:00,40.7,TimeExit,8,4,50,999,0.01,0.5,0.005,19157.0,19157.0,0.0,198.8,184.9,91.5,25.464,2016-07-28,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
5_GJ_Port_Log2,GJ,Short,2016-07-28 09:55:00,2016-07-28 23:55:00,89.1,TimeExit,9,55,90,999,0.01,2.0,0.02,19258.799999999992,19258.799999999992,0.0,279.6,210.2,130.9,52.871,2016-07-28,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
22_GA_C_2,GA,Long,2016-07-28 16:56:00,2016-07-29 01:15:00,-5.0,TimeExit,16,56,70,80,0.0001,2.0,0.0002,19253.799999999992,19258.799999999992,5.0,228.2,192.5,185.9,44.614,2016-07-28,GA,P80,37.336,Rejected,H1_ATR_Over_P80
13_UJ_Fix_MidWeek,UJ,Long,2016-07-28 18:04:00,2016-07-28 22:03:00,9.0,TimeExit,18,4,95,95,0.01,0.5,0.005,19169.7,19169.7,0.0,198.8,156.1,156.1,29.579,2016-07-28,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
24_GA_D_1,GA,Long,2016-07-29 22:44:00,2016-07-30 03:08:00,-38.2,TimeExit,22,44,90,200,0.0001,2.0,0.0002,19284.5,19322.7,38.20000000000073,232.3,153.4,153.4,42.0,2016-07-29,GA,P85,40.244,Rejected,H1_ATR_Over_P85
1_EJ_Log1,EJ,Long,2016-08-29 13:55:00,2016-08-30 04:55:00,-55.5,TimeExit,13,55,70,250,0.01,1.0,0.01,20053.099999999988,20182.3,129.200000000008,80.8,63.7,63.7,26.757,2016-08-29,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
1_EJ_Log1,EJ,Long,2016-09-07 13:55:00,2016-09-08 04:55:00,27.8,TimeExit,13,55,70,250,0.01,1.0,0.01,20044.899999999987,20182.3,137.40000000000873,93.0,179.9,117.2,26.436,2016-09-07,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
18_EA_2_MonWed_Short,EA,Short,2016-09-14 09:59:00,2016-09-15 05:26:00,-40.1,TimeExit,9,59,90,180,0.0001,1.5,0.00015,19550.999999999985,20182.3,631.3000000000102,167.6,237.4,91.6,33.036,2016-09-14,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2016-09-14 20:56:00,2016-09-15 04:45:00,-8.4,TimeExit,20,56,45,70,0.01,1.0,0.01,19591.099999999984,20182.3,591.2000000000116,120.0,139.8,135.5,28.921,2016-09-14,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
24_GA_D_1,GA,Long,2016-10-14 22:44:00,2016-10-15 03:08:00,26.4,TimeExit,22,44,90,200,0.0001,2.0,0.0002,19689.799999999977,20182.3,492.5000000000182,116.9,263.8,263.8,46.121,2016-10-14,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2016-11-07 09:59:00,2016-11-08 05:26:00,138.9,TimeExit,9,59,90,180,0.0001,1.5,0.00015,20477.29999999998,20477.29999999998,0.0,46.1,102.7,102.7,32.864,2016-11-07,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2016-11-07 13:55:00,2016-11-08 04:55:00,-21.4,TimeExit,13,55,70,250,0.01,1.0,0.01,20338.39999999998,20363.699999999983,25.30000000000291,32.6,110.0,110.0,26.993,2016-11-07,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
18_EA_2_MonWed_Short,EA,Short,2016-11-09 09:59:00,2016-11-09 10:44:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,20170.79999999998,20510.79999999998,340.0,86.5,202.2,188.4,35.486,2016-11-09,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2016-11-09 13:55:00,2016-11-10 04:55:00,147.1,TimeExit,13,55,70,250,0.01,1.0,0.01,20327.89999999998,20510.79999999998,182.90000000000143,68.8,229.5,229.5,41.593,2016-11-09,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2016-11-09 20:56:00,2016-11-09 21:50:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,20040.79999999998,20510.79999999998,470.0,86.5,738.4,738.4,144.879,2016-11-09,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2016-11-09 20:56:00,2016-11-10 02:33:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,20180.79999999998,20510.79999999998,330.0,68.8,229.5,229.5,63.35,2016-11-09,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2016-11-09 21:56:00,2016-11-10 02:26:00,70.0,TP,21,56,75,70,0.01,1.0,0.01,20110.79999999998,20510.79999999998,400.0,68.8,229.5,229.5,63.693,2016-11-09,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
5_GJ_Port_Log2,GJ,Short,2016-11-10 09:55:00,2016-11-10 20:01:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,20178.09999999998,20510.79999999998,332.7000000000007,371.8,502.0,250.2,59.614,2016-11-10,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
26_AJ_China_Demand,AJ,Long,2016-11-10 10:00:00,2016-11-10 11:17:00,-45.0,SL,10,0,45,80,0.01,1.5,0.015,20316.59999999998,20510.79999999998,194.2000000000008,514.8,514.8,123.8,40.5,2016-11-10,China_Demand,P95,32.341,Rejected,H1_ATR_Over_P95
22_GA_C_2,GA,Long,2016-11-10 16:56:00,2016-11-10 17:24:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,20268.09999999998,20510.79999999998,242.7000000000008,646.7,246.2,166.6,43.007,2016-11-10,GA,P80,37.336,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2016-11-10 20:56:00,2016-11-11 10:00:00,158.1,TimeExit,20,56,90,999,0.0001,1.5,0.00015,20336.19999999998,20510.79999999998,174.60000000000218,738.4,360.4,284.7,40.971,2016-11-10,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
26_AJ_China_Demand,AJ,Long,2016-11-11 10:00:00,2016-11-11 11:24:00,-45.0,SL,10,0,45,80,0.01,1.5,0.015,20181.19999999998,20510.79999999998,329.6000000000022,257.1,206.6,101.3,38.736,2016-11-11,China_Demand,P95,32.341,Rejected,H1_ATR_Over_P95
24_GA_D_1,GA,Long,2016-11-11 22:44:00,2016-11-12 03:08:00,65.7,TimeExit,22,44,90,200,0.0001,2.0,0.0002,20285.89999999998,20510.79999999998,224.90000000000143,466.5,423.1,308.7,57.014,2016-11-11,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2016-11-14 09:59:00,2016-11-15 05:26:00,111.4,TimeExit,9,59,90,180,0.0001,1.5,0.00015,20655.099999999977,20655.099999999977,0.0,96.0,51.0,51.0,49.129,2016-11-14,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2016-11-14 13:55:00,2016-11-15 04:55:00,31.8,TimeExit,13,55,70,250,0.01,1.0,0.01,20543.69999999997,20543.69999999997,0.0,57.6,62.5,62.5,26.771,2016-11-14,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
21_GA_B_3,GA,Long,2016-11-14 21:02:00,2016-11-15 10:00:00,-81.6,TimeExit,21,2,220,100,0.0001,2.0,0.0002,20614.39999999998,20695.99999999997,81.59999999999854,104.0,157.9,157.9,54.207,2016-11-14,GA,P90,44.611,Rejected,H1_ATR_Over_P90
