Period,Method,StrategyNo,Strategy,Symbol,Direction,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE,HighMinusLowAvgR,MaxMinusMinAvgR,Eligible,CILow,CIHigh,ValidBootstraps,ClearDependence
FULL,primary,20,20_EA_1A_MonTue_Short,EURAUD,Short,LOW,351,-3.2179999999999995,-0.009168091168091167,0.9611249365773514,50.427350427350426,0.44949152542372883,-0.4757356321839081,False,0.12663935553590727,0.12663935553590727,True,-0.024473234967956347,0.2823417493617847,5000,False
FULL,primary,20,20_EA_1A_MonTue_Short,EURAUD,Short,NORMAL,188,6.558000000000001,0.03488297872340426,1.1409776860570102,50.53191489361703,0.5586947368421052,-0.5056304347826087,False,0.12663935553590727,0.12663935553590727,True,-0.024473234967956347,0.2823417493617847,5000,False
FULL,primary,20,20_EA_1A_MonTue_Short,EURAUD,Short,HIGH,174,20.44,0.1174712643678161,1.3769826632239026,51.724137931034484,0.8295555555555555,-0.6454761904761904,False,0.12663935553590727,0.12663935553590727,True,-0.024473234967956347,0.2823417493617847,5000,False
FULL,primary,21,21_GA_B_3,GBPAUD,Long,LOW,265,1.7036363729999997,0.006428816501886791,1.0874148712845046,49.81132075471698,0.1605509642348485,-0.14653451809022558,False,0.015604353106221316,0.034019183585031185,True,-0.03920394425120503,0.0677834327946131,5000,False
FULL,primary,21,21_GA_B_3,GBPAUD,Long,NORMAL,130,-1.5581818170000001,-0.011986013976923077,0.8923366835082115,48.46153846153846,0.204992785031746,-0.21928374657575758,False,0.015604353106221316,0.034019183585031185,True,-0.03920394425120503,0.0677834327946131,5000,False
FULL,primary,21,21_GA_B_3,GBPAUD,Long,HIGH,148,3.260909102,0.022033169608108107,1.2050827599542218,55.4054054054054,0.2336751663902439,-0.24091597790909092,False,0.015604353106221316,0.034019183585031185,True,-0.03920394425120503,0.0677834327946131,5000,False
FULL,primary,22,22_GA_C_2,GBPAUD,Long,LOW,187,17.501428574000002,0.09359052713368984,1.3378002040657944,55.61497326203209,0.6664560440192309,-0.6242168675180724,False,0.007797228016310179,0.15325588694807693,True,-0.17213252411384716,0.19028473064266224,5000,False
FULL,primary,22,22_GA_C_2,GBPAUD,Long,NORMAL,104,-5.394285706999998,-0.05186813179807691,0.8657422223916215,44.230769230769226,0.7561801243043478,-0.7048872179824561,False,0.007797228016310179,0.15325588694807693,True,-0.17213252411384716,0.19028473064266224,5000,False
FULL,primary,22,22_GA_C_2,GBPAUD,Long,HIGH,140,14.194285721000004,0.10138775515000002,1.2870017332446448,51.42857142857142,0.8840476191250001,-0.7273109243529411,False,0.007797228016310179,0.15325588694807693,True,-0.17213252411384716,0.19028473064266224,5000,False
FULL,primary,23,23_GA_F_2,GBPAUD,Short,LOW,172,-2.905555561,-0.016892764889534884,0.8929988950219896,47.093023255813954,0.29936899860493826,-0.30171604942222224,False,0.12880964359182498,0.12880964359182498,True,0.027181756074394093,0.23064862217583068,5000,True
FULL,primary,23,23_GA_F_2,GBPAUD,Short,NORMAL,100,5.701111116,0.057011111159999996,1.3922482994080652,53.0,0.38180293509433966,-0.30924349880851065,False,0.12880964359182498,0.12880964359182498,True,0.027181756074394093,0.23064862217583068,5000,True
FULL,primary,23,23_GA_F_2,GBPAUD,Short,HIGH,131,14.66111111,0.11191687870229008,1.9547756873095576,52.67175572519084,0.4350241545797101,-0.2476702509032258,False,0.12880964359182498,0.12880964359182498,True,0.027181756074394093,0.23064862217583068,5000,True
FULL,primary,24,24_GA_D_1,GBPAUD,Long,LOW,172,7.895555555,0.0459043927616279,1.3082194751664422,55.23255813953488,0.3527602338947368,-0.3326839826623377,False,0.05112698974218889,0.05112698974218889,True,-0.08237403956102107,0.18627576157312808,5000,False
FULL,primary,24,24_GA_D_1,GBPAUD,Long,NORMAL,100,5.425555555,0.05425555555,1.3127121357348703,62.0,0.3673476702419355,-0.4565789473684211,False,0.05112698974218889,0.05112698974218889,True,-0.08237403956102107,0.18627576157312808,5000,False
FULL,primary,24,24_GA_D_1,GBPAUD,Long,HIGH,131,12.711111108,0.0970313825038168,1.473490335523549,53.43511450381679,0.5650952380714286,-0.44009107470491804,False,0.05112698974218889,0.05112698974218889,True,-0.08237403956102107,0.18627576157312808,5000,False
FULL,primary,25,25_AU_China_Demand,AUDUSD,Long,LOW,443,21.315,0.048115124153498876,1.3590197069226884,53.95033860045147,0.33759414225941425,-0.29685,False,0.03149161741953482,0.039306312388484345,True,-0.04172766867343753,0.1065678581568384,5000,False
FULL,primary,25,25_AU_China_Demand,AUDUSD,Long,NORMAL,233,9.389999999999999,0.040300429184549354,1.2371811063399847,53.21888412017167,0.39499999999999996,-0.363211009174312,False,0.03149161741953482,0.039306312388484345,True,-0.04172766867343753,0.1065678581568384,5000,False
FULL,primary,25,25_AU_China_Demand,AUDUSD,Long,HIGH,267,21.255,0.0796067415730337,1.4065219470211343,56.17977528089888,0.4902666666666667,-0.4507327586206896,False,0.03149161741953482,0.039306312388484345,True,-0.04172766867343753,0.1065678581568384,5000,False
FULL,primary,26,26_AJ_China_Demand,AUDJPY,Long,LOW,196,23.19777778,0.11835600908163264,1.7907135282691475,62.755102040816325,0.42711833788617887,-0.40746913583333333,False,0.04687004455974668,0.11179395487841637,True,-0.09060893678709496,0.18517088924138633,5000,False
FULL,primary,26,26_AJ_China_Demand,AUDJPY,Long,NORMAL,135,7.213333333,0.05343209876296296,1.2748518204935355,55.55555555555556,0.44610370368,-0.43740740738333334,False,0.04687004455974668,0.11179395487841637,True,-0.09060893678709496,0.18517088924138633,5000,False
FULL,primary,26,26_AJ_China_Demand,AUDJPY,Long,HIGH,145,23.957777778,0.16522605364137932,1.7000194792906311,55.86206896551724,0.7182990397654321,-0.534756944421875,False,0.04687004455974668,0.11179395487841637,True,-0.09060893678709496,0.18517088924138633,5000,False
FULL,primary,27,27_EA_China_Demand,EURAUD,Short,LOW,229,22.43,0.0979475982532751,1.7065308692861727,58.951965065502186,0.4013086420074074,-0.3377304965,False,-0.042692123800720364,0.06743832399511969,True,-0.15559333440012918,0.07521556374027015,5000,False
FULL,primary,27,27_EA_China_Demand,EURAUD,Short,NORMAL,172,21.103333333000002,0.12269379844767443,1.7873888440726482,60.46511627906976,0.4606249999615385,-0.40002487556716415,False,-0.042692123800720364,0.06743832399511969,True,-0.15559333440012918,0.07521556374027015,5000,False
FULL,primary,27,27_EA_China_Demand,EURAUD,Short,HIGH,137,7.569999999999999,0.05525547445255474,1.2056692628184327,53.284671532846716,0.607899543369863,-0.57510416665625,False,-0.042692123800720364,0.06743832399511969,True,-0.15559333440012918,0.07521556374027015,5000,False
FULL,primary,28,28_GA_China_Demand,GBPAUD,Short,LOW,232,10.968,0.047275862068965516,1.2986169093175484,53.44827586206896,0.3846559139435484,-0.34008641971296294,False,0.03529738628772239,0.05832231140363722,True,-0.08105787825456622,0.14986933767679392,5000,False
FULL,primary,28,28_GA_China_Demand,GBPAUD,Short,NORMAL,146,15.417333327,0.10559817347260274,1.624453204914733,60.95890410958904,0.4506367040449438,-0.440880952375,False,0.03529738628772239,0.05832231140363722,True,-0.08105787825456622,0.14986933767679392,5000,False
FULL,primary,28,28_GA_China_Demand,GBPAUD,Short,HIGH,157,12.963999992,0.0825732483566879,1.3953403266650402,54.14012738853503,0.5383058822588235,-0.4554444444444445,False,0.03529738628772239,0.05832231140363722,True,-0.08105787825456622,0.14986933767679392,5000,False
