Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,Group,H1_ATR_P70_Threshold,FilterDecision,ATR_to_Threshold_Ratio
5_GJ_Port_Log2,GJ,Short,2021-07-08 09:55:00,2021-07-08 23:55:00,163.7,TimeExit,9,55,90,999,0.01,2.0,0.02,48853.20000000001,48853.20000000001,0.0,88.5,88.5,40.5,20.636,2021-07-08,CrossJPY_16,31.189,Accepted,0.6616435281669819
22_GA_C_2,GA,Long,2021-07-08 16:56:00,2021-07-09 01:15:00,-18.7,TimeExit,16,56,70,80,0.0001,2.0,0.0002,48826.30000000002,48853.20000000001,26.89999999999418,76.5,182.5,142.9,22.143,2021-07-08,GA,33.129,Accepted,0.6683872136194875
9_AJ_Core2,AJ,Short,2021-07-08 17:14:00,2021-07-09 01:14:00,-8.2,TimeExit,17,14,30,80,0.01,1.5,0.015,48845.000000000015,48853.20000000001,8.19999999999709,69.7,182.5,147.7,18.893,2021-07-08,CrossJPY_16,19.679,Accepted,0.9600589460846589
19_EA_3_WedThu_Long,EA,Long,2021-07-08 20:56:00,2021-07-09 10:00:00,6.0,TimeExit,20,56,90,999,0.0001,1.5,0.00015,48832.30000000002,48853.20000000001,20.89999999999418,93.5,241.3,210.0,23.743,2021-07-08,EA_Rev4,27.414,Accepted,0.8660903188152038
5_GJ_Port_Log2,GJ,Short,2021-07-09 09:55:00,2021-07-09 22:42:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,48786.900000000016,48876.900000000016,90.0,210.9,182.9,82.5,29.436,2021-07-09,CrossJPY_16,31.189,Accepted,0.9437942864471448
26_AJ_China_Demand,AJ,Long,2021-07-09 10:00:00,2021-07-09 15:50:00,14.0,TimeExit,10,0,45,80,0.01,1.5,0.015,48824.900000000016,48853.20000000001,28.299999999995634,167.8,124.9,40.3,17.943,2021-07-09,China_Demand,19.679,Accepted,0.9117841353727325
27_EA_China_Demand,EA,Short,2021-07-09 10:00:00,2021-07-09 15:50:00,10.5,TimeExit,10,0,60,60,0.0001,1.5,0.00015,48835.400000000016,48853.20000000001,17.799999999995634,244.2,194.9,57.7,24.436,2021-07-09,China_Demand,27.414,Accepted,0.8913693733129058
25_AU_China_Demand,AU,Long,2021-07-09 10:00:00,2021-07-09 15:50:00,-3.0,TimeExit,10,0,40,40,0.0001,1.5,0.00015,48832.400000000016,48853.20000000001,20.799999999995634,90.5,53.4,23.1,13.0,2021-07-09,China_Demand,15.267,Accepted,0.8515097923626122
28_GA_China_Demand,GA,Short,2021-07-09 10:00:00,2021-07-09 16:10:00,44.5,TimeExit,10,0,75,70,0.0001,2.0,0.0002,48876.900000000016,48876.900000000016,0.0,156.0,116.7,73.7,25.4,2021-07-09,China_Demand,33.129,Accepted,0.7666998702043527
10_AJ_SatA,AJ,Short,2021-07-09 10:58:00,2021-07-09 13:51:00,-21.4,TimeExit,10,58,50,25,0.01,1.5,0.015,48810.900000000016,48853.20000000001,42.299999999995634,167.8,124.9,40.3,17.943,2021-07-09,CrossJPY_16,19.679,Accepted,0.9117841353727325
11_AJ_SatB,AJ,Short,2021-07-09 18:57:00,2021-07-10 01:43:00,-40.7,TimeExit,18,57,55,95,0.01,1.5,0.015,48720.900000000016,48876.900000000016,156.0,167.8,74.7,73.3,14.636,2021-07-09,CrossJPY_16,19.679,Accepted,0.7437369785050053
23_GA_F_2,GA,Short,2021-07-09 19:42:00,2021-07-09 22:45:00,-25.3,TimeExit,19,42,90,200,0.0001,2.0,0.0002,48761.60000000001,48876.900000000016,115.30000000000292,156.0,96.8,96.8,23.321,2021-07-09,GA,33.129,Accepted,0.7039451839777839
24_GA_D_1,GA,Long,2021-07-09 22:44:00,2021-07-10 03:08:00,-1.6,TimeExit,22,44,90,200,0.0001,2.0,0.0002,48719.30000000002,48876.900000000016,157.59999999999854,156.0,96.8,96.8,22.521,2021-07-09,GA,33.129,Accepted,0.6797971565697728
8_AJ_Core1,AJ,Long,2021-07-12 08:01:00,2021-07-12 22:46:00,-10.1,TimeExit,8,1,70,110,0.01,1.5,0.015,48588.60000000002,48876.900000000016,288.29999999999563,17.1,36.6,36.6,13.957,2021-07-12,CrossJPY_16,19.679,Accepted,0.7092331927435338
18_EA_2_MonWed_Short,EA,Short,2021-07-12 09:59:00,2021-07-13 05:26:00,19.4,TimeExit,9,59,90,180,0.0001,1.5,0.00015,48697.00000000002,48876.900000000016,179.89999999999418,21.5,44.4,44.4,15.6,2021-07-12,EA_Rev4,27.414,Accepted,0.569052309039177
27_EA_China_Demand,EA,Short,2021-07-12 10:00:00,2021-07-12 15:50:00,-9.5,TimeExit,10,0,60,60,0.0001,1.5,0.00015,48709.80000000002,48876.900000000016,167.09999999999854,21.5,44.4,44.4,17.05,2021-07-12,China_Demand,27.414,Accepted,0.6219449916101262
25_AU_China_Demand,AU,Long,2021-07-12 10:00:00,2021-07-12 15:50:00,-16.5,TimeExit,10,0,40,40,0.0001,1.5,0.00015,48693.30000000002,48876.900000000016,183.5999999999985,18.4,20.7,20.7,9.436,2021-07-12,China_Demand,15.267,Accepted,0.6180651077487391
26_AJ_China_Demand,AJ,Long,2021-07-12 10:00:00,2021-07-12 15:50:00,-11.6,TimeExit,10,0,45,80,0.01,1.5,0.015,48681.70000000002,48876.900000000016,195.1999999999971,17.1,36.6,36.6,13.993,2021-07-12,China_Demand,19.679,Accepted,0.7110625539915647
28_GA_China_Demand,GA,Short,2021-07-12 10:00:00,2021-07-12 16:10:00,-19.9,TimeExit,10,0,75,70,0.0001,2.0,0.0002,48648.70000000002,48876.900000000016,228.1999999999971,84.6,64.1,64.1,26.486,2021-07-12,China_Demand,33.129,Accepted,0.7994808174107279
20_EA_1A_MonTue_Short,EA,Short,2021-07-12 10:01:00,2021-07-12 16:00:00,-13.1,TimeExit,10,1,50,125,0.0001,1.5,0.00015,48668.60000000002,48876.900000000016,208.29999999999563,21.5,44.4,44.4,17.05,2021-07-12,EA_Rev4,27.414,Accepted,0.6219449916101262
1_EJ_Log1,EJ,Long,2021-07-12 13:55:00,2021-07-13 04:55:00,5.8,TimeExit,13,55,70,250,0.01,1.0,0.01,48677.60000000002,48876.900000000016,199.29999999999563,25.9,23.9,23.9,12.229,2021-07-12,CrossJPY_16,23.232,Accepted,0.5263860192837465
6_GJ_Old_Mon,GJ,Long,2021-07-12 15:45:00,2021-07-12 19:10:00,-50.0,SL,15,45,50,210,0.01,2.0,0.02,48598.70000000002,48876.900000000016,278.1999999999971,84.0,42.8,42.8,18.786,2021-07-12,CrossJPY_16,31.189,Accepted,0.6023277437558114
7_GJ_Mon_Blitz,GJ,Long,2021-07-12 18:02:00,2021-07-12 23:02:00,47.6,TimeExit,18,2,130,250,0.01,2.0,0.02,48636.20000000002,48876.900000000016,240.6999999999971,84.0,68.7,68.7,20.514,2021-07-12,CrossJPY_16,31.189,Accepted,0.6577318926544615
2_EJ_NightBlitz_20,EJ,Long,2021-07-12 20:56:00,2021-07-13 04:45:00,35.6,TimeExit,20,56,45,70,0.01,1.0,0.01,48671.80000000002,48876.900000000016,205.0999999999985,25.9,42.8,42.8,13.607,2021-07-12,CrossJPY_16,23.232,Accepted,0.5857007575757576
21_GA_B_3,GA,Long,2021-07-12 21:02:00,2021-07-13 10:00:00,-17.7,TimeExit,21,2,220,100,0.0001,2.0,0.0002,48706.800000000025,48876.900000000016,170.09999999999127,84.6,85.3,85.3,23.9,2021-07-12,GA,33.129,Accepted,0.7214223188143318
3_EJ_NightBlitz_21,EJ,Long,2021-07-12 21:56:00,2021-07-13 05:27:00,28.5,TimeExit,21,56,75,70,0.01,1.0,0.01,48725.50000000002,48876.900000000016,151.39999999999418,25.9,44.8,44.8,13.943,2021-07-12,CrossJPY_16,23.232,Accepted,0.600163567493113
4_GJ_Port_Log1,GJ,Long,2021-07-13 00:00:00,2021-07-13 08:55:00,-1.0,TimeExit,0,0,130,90,0.01,2.0,0.02,48724.50000000002,48876.900000000016,152.39999999999418,93.5,93.5,,24.757,2021-07-13,CrossJPY_16,31.189,Accepted,0.7937734457661355
27_EA_China_Demand,EA,Short,2021-07-13 10:00:00,2021-07-13 15:50:00,7.4,TimeExit,10,0,60,60,0.0001,1.5,0.00015,48714.200000000026,48876.900000000016,162.6999999999898,76.7,84.6,47.4,20.221,2021-07-13,China_Demand,27.414,Accepted,0.7376158167359743
26_AJ_China_Demand,AJ,Long,2021-07-13 10:00:00,2021-07-13 15:50:00,-0.5,TimeExit,10,0,45,80,0.01,1.5,0.015,48713.700000000026,48876.900000000016,163.1999999999898,65.2,65.9,30.6,14.193,2021-07-13,China_Demand,19.679,Accepted,0.7212256720361807
25_AU_China_Demand,AU,Long,2021-07-13 10:00:00,2021-07-13 15:50:00,0.6,TimeExit,10,0,40,40,0.0001,1.5,0.00015,48714.300000000025,48876.900000000016,162.59999999999127,47.6,47.6,21.3,10.579,2021-07-13,China_Demand,15.267,Accepted,0.6929324687233904
28_GA_China_Demand,GA,Short,2021-07-13 10:00:00,2021-07-13 16:10:00,28.4,TimeExit,10,0,75,70,0.0001,2.0,0.0002,48742.700000000026,48876.900000000016,134.1999999999898,85.3,100.3,70.0,23.857,2021-07-13,China_Demand,33.129,Accepted,0.7201243623411513
4_GJ_Port_Log1,GJ,Long,2021-07-14 00:00:00,2021-07-14 08:55:00,-3.3,TimeExit,0,0,130,90,0.01,2.0,0.02,48739.40000000002,48876.900000000016,137.49999999999272,107.5,107.5,,19.6,2021-07-14,CrossJPY_16,31.189,Accepted,0.6284266888967265
17_EA_1B_Wed_Short,EA,Short,2021-07-14 09:59:00,2021-07-14 20:58:00,-19.6,TimeExit,9,59,70,175,0.0001,1.5,0.00015,48712.90000000002,48876.900000000016,163.99999999999272,67.5,92.3,51.3,22.707,2021-07-14,EA_Rev4,27.414,Accepted,0.8282994090610637
18_EA_2_MonWed_Short,EA,Short,2021-07-14 09:59:00,2021-07-15 05:26:00,-22.8,TimeExit,9,59,90,180,0.0001,1.5,0.00015,48671.70000000002,48876.900000000016,205.1999999999971,67.5,92.3,51.3,22.707,2021-07-14,EA_Rev4,27.414,Accepted,0.8282994090610637
27_EA_China_Demand,EA,Short,2021-07-14 10:00:00,2021-07-14 15:50:00,5.7,TimeExit,10,0,60,60,0.0001,1.5,0.00015,48745.10000000002,48876.900000000016,131.79999999999563,67.5,92.3,51.3,24.079,2021-07-14,China_Demand,27.414,Accepted,0.8783468300868169
26_AJ_China_Demand,AJ,Long,2021-07-14 10:00:00,2021-07-14 15:50:00,1.1,TimeExit,10,0,45,80,0.01,1.5,0.015,48746.20000000002,48876.900000000016,130.6999999999971,73.8,73.8,26.8,14.593,2021-07-14,China_Demand,19.679,Accepted,0.7415519081254129
28_GA_China_Demand,GA,Short,2021-07-14 10:00:00,2021-07-14 16:10:00,-27.6,TimeExit,10,0,75,70,0.0001,2.0,0.0002,48732.50000000002,48876.900000000016,144.39999999999418,85.4,85.4,50.6,29.207,2021-07-14,China_Demand,33.129,Accepted,0.8816142956322256
2_EJ_NightBlitz_20,EJ,Long,2021-07-14 20:56:00,2021-07-15 04:45:00,-18.4,TimeExit,20,56,45,70,0.01,1.0,0.01,48694.50000000002,48876.900000000016,182.39999999999412,78.7,52.5,32.7,10.671,2021-07-14,CrossJPY_16,23.232,Accepted,0.459323347107438
19_EA_3_WedThu_Long,EA,Long,2021-07-14 20:56:00,2021-07-15 10:00:00,9.4,TimeExit,20,56,90,999,0.0001,1.5,0.00015,48671.50000000002,48876.900000000016,205.39999999999412,67.5,110.0,71.4,18.493,2021-07-14,EA_Rev4,27.414,Accepted,0.67458233019625
3_EJ_NightBlitz_21,EJ,Long,2021-07-14 21:56:00,2021-07-15 05:27:00,-9.6,TimeExit,21,56,75,70,0.01,1.0,0.01,48662.10000000002,48876.900000000016,214.79999999999563,78.7,47.8,32.7,10.729,2021-07-14,CrossJPY_16,23.232,Accepted,0.4618199035812672
5_GJ_Port_Log2,GJ,Short,2021-07-15 09:55:00,2021-07-15 23:55:00,-38.6,TimeExit,9,55,90,999,0.01,2.0,0.02,48709.00000000003,48876.900000000016,167.8999999999869,69.2,130.4,69.3,18.579,2021-07-15,CrossJPY_16,31.189,Accepted,0.5956907884189939
25_AU_China_Demand,AU,Long,2021-07-15 10:00:00,2021-07-15 15:50:00,2.8,TimeExit,10,0,40,40,0.0001,1.5,0.00015,48674.300000000025,48876.900000000016,202.59999999999127,54.9,56.3,22.2,10.514,2021-07-15,China_Demand,15.267,Accepted,0.6886749197615772
27_EA_China_Demand,EA,Short,2021-07-15 10:00:00,2021-07-15 15:50:00,0.8,TimeExit,10,0,60,60,0.0001,1.5,0.00015,48675.10000000003,48876.900000000016,201.7999999999884,71.4,71.4,37.9,18.607,2021-07-15,China_Demand,27.414,Accepted,0.6787407893776902
26_AJ_China_Demand,AJ,Long,2021-07-15 10:00:00,2021-07-15 15:50:00,-2.0,TimeExit,10,0,45,80,0.01,1.5,0.015,48673.10000000003,48876.900000000016,203.7999999999884,40.8,46.4,27.4,11.964,2021-07-15,China_Demand,19.679,Accepted,0.6079577214289345
28_GA_China_Demand,GA,Short,2021-07-15 10:00:00,2021-07-15 16:10:00,-5.5,TimeExit,10,0,75,70,0.0001,2.0,0.0002,48667.60000000003,48876.900000000016,209.2999999999884,113.1,113.9,50.2,21.986,2021-07-15,China_Demand,33.129,Accepted,0.6636481632406653
22_GA_C_2,GA,Long,2021-07-15 16:56:00,2021-07-15 19:06:00,80.0,TP,16,56,70,80,0.0001,2.0,0.0002,48747.60000000003,48876.900000000016,129.29999999998836,113.1,120.0,56.3,19.5,2021-07-15,GA,33.129,Accepted,0.5886081680702708
9_AJ_Core2,AJ,Short,2021-07-15 17:14:00,2021-07-16 01:14:00,24.6,TimeExit,17,14,30,80,0.01,1.5,0.015,48733.60000000003,48876.900000000016,143.29999999998836,40.8,62.9,46.1,12.257,2021-07-15,CrossJPY_16,19.679,Accepted,0.622846689364297
19_EA_3_WedThu_Long,EA,Long,2021-07-15 20:56:00,2021-07-16 10:00:00,44.0,TimeExit,20,56,90,999,0.0001,1.5,0.00015,48777.60000000003,48876.900000000016,99.29999999998836,71.4,82.0,72.5,19.264,2021-07-15,EA_Rev4,27.414,Accepted,0.7027066462391478
23_GA_F_2,GA,Short,2021-07-16 19:42:00,2021-07-16 22:45:00,-13.8,TimeExit,19,42,90,200,0.0001,2.0,0.0002,48763.800000000025,48876.900000000016,113.09999999999128,146.9,78.0,78.0,27.986,2021-07-16,GA,33.129,Accepted,0.8447583688007486
24_GA_D_1,GA,Long,2021-07-16 22:44:00,2021-07-17 03:08:00,-21.8,TimeExit,22,44,90,200,0.0001,2.0,0.0002,48742.00000000002,48876.900000000016,134.89999999999418,146.9,82.1,82.1,27.25,2021-07-16,GA,33.129,Accepted,0.8225421835853785
8_AJ_Core1,AJ,Long,2021-07-19 08:01:00,2021-07-19 20:31:00,-70.0,SL,8,1,70,110,0.01,1.5,0.015,48626.70000000002,48876.900000000016,250.1999999999971,32.4,31.0,31.0,14.171,2021-07-19,CrossJPY_16,19.679,Accepted,0.720107729051273
18_EA_2_MonWed_Short,EA,Short,2021-07-19 09:59:00,2021-07-19 22:59:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,48466.70000000002,48876.900000000016,410.1999999999971,44.5,98.6,98.6,23.021,2021-07-19,EA_Rev4,27.414,Accepted,0.839753410666083
20_EA_1A_MonTue_Short,EA,Short,2021-07-19 10:01:00,2021-07-19 16:00:00,4.7,TimeExit,10,1,50,125,0.0001,1.5,0.00015,48746.70000000002,48876.900000000016,130.1999999999971,44.5,98.6,98.6,23.271,2021-07-19,EA_Rev4,27.414,Accepted,0.848872838695557
1_EJ_Log1,EJ,Long,2021-07-19 13:55:00,2021-07-19 20:38:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,48556.70000000002,48876.900000000016,320.1999999999971,21.7,31.8,31.8,11.107,2021-07-19,CrossJPY_16,23.232,Accepted,0.478090564738292
6_GJ_Old_Mon,GJ,Long,2021-07-19 15:45:00,2021-07-19 16:10:00,-50.0,SL,15,45,50,210,0.01,2.0,0.02,48696.70000000002,48876.900000000016,180.1999999999971,49.0,64.2,64.2,16.407,2021-07-19,CrossJPY_16,31.189,Accepted,0.5260508512616627
7_GJ_Mon_Blitz,GJ,Long,2021-07-19 18:02:00,2021-07-19 23:02:00,-80.9,TimeExit,18,2,130,250,0.01,2.0,0.02,48385.80000000002,48876.900000000016,491.09999999999854,49.0,135.7,135.7,23.35,2021-07-19,CrossJPY_16,31.189,Accepted,0.7486613870274776
2_EJ_NightBlitz_20,EJ,Long,2021-07-19 20:56:00,2021-07-20 04:45:00,5.6,TimeExit,20,56,45,70,0.01,1.0,0.01,48391.400000000016,48876.900000000016,485.5,21.7,94.5,94.5,16.857,2021-07-19,CrossJPY_16,23.232,Accepted,0.7255940082644629
21_GA_B_3,GA,Long,2021-07-19 21:02:00,2021-07-20 10:00:00,-46.0,TimeExit,21,2,220,100,0.0001,2.0,0.0002,48378.60000000001,48876.900000000016,498.3000000000029,50.5,147.8,147.8,23.007,2021-07-19,GA,33.129,Accepted,0.6944670832201395
3_EJ_NightBlitz_21,EJ,Long,2021-07-19 21:56:00,2021-07-20 05:27:00,11.1,TimeExit,21,56,75,70,0.01,1.0,0.01,48402.500000000015,48876.900000000016,474.4000000000015,21.7,106.5,106.5,17.5,2021-07-19,CrossJPY_16,23.232,Accepted,0.753271349862259
12_UJ_Short_Core,UJ,Short,2021-07-20 09:55:00,2021-07-20 14:56:00,4.4,TimeExit,9,55,20,50,0.01,0.5,0.005,48383.000000000015,48876.900000000016,493.9000000000015,103.2,97.0,28.0,15.971,2021-07-20,CrossJPY_16,19.629,Accepted,0.813643079117632
5_GJ_Port_Log2,GJ,Short,2021-07-20 09:55:00,2021-07-20 23:55:00,15.9,TimeExit,9,55,90,999,0.01,2.0,0.02,48369.900000000016,48876.900000000016,507.0,235.8,198.4,59.8,30.85,2021-07-20,CrossJPY_16,31.189,Accepted,0.9891307832889802
20_EA_1A_MonTue_Short,EA,Short,2021-07-20 10:01:00,2021-07-20 16:00:00,-29.0,TimeExit,10,1,50,125,0.0001,1.5,0.00015,48354.000000000015,48876.900000000016,522.9000000000015,212.4,148.1,59.2,26.643,2021-07-20,EA_Rev4,27.414,Accepted,0.9718756839571022
17_EA_1B_Wed_Short,EA,Short,2021-07-21 09:59:00,2021-07-21 14:54:00,-70.0,SL,9,59,70,175,0.0001,1.5,0.00015,48323.000000000015,48876.900000000016,553.9000000000015,73.0,73.0,39.0,19.414,2021-07-21,EA_Rev4,27.414,Accepted,0.7081783030568323
18_EA_2_MonWed_Short,EA,Short,2021-07-21 09:59:00,2021-07-22 05:26:00,28.5,TimeExit,9,59,90,180,0.0001,1.5,0.00015,48486.70000000002,48876.900000000016,390.1999999999971,73.0,73.0,39.0,19.414,2021-07-21,EA_Rev4,27.414,Accepted,0.7081783030568323
1_EJ_Log1,EJ,Long,2021-07-21 13:55:00,2021-07-22 04:55:00,76.4,TimeExit,13,55,70,250,0.01,1.0,0.01,48458.20000000002,48876.900000000016,418.6999999999971,84.3,95.9,35.2,13.236,2021-07-21,CrossJPY_16,23.232,Accepted,0.5697314049586777
2_EJ_NightBlitz_20,EJ,Long,2021-07-21 20:56:00,2021-07-22 04:45:00,58.8,TimeExit,20,56,45,70,0.01,1.0,0.01,48381.80000000002,48876.900000000016,495.09999999999854,84.3,113.0,56.5,15.293,2021-07-21,CrossJPY_16,23.232,Accepted,0.6582730716253443
19_EA_3_WedThu_Long,EA,Long,2021-07-21 20:56:00,2021-07-22 10:00:00,-48.9,TimeExit,20,56,90,999,0.0001,1.5,0.00015,48482.70000000002,48876.900000000016,394.1999999999971,73.0,82.2,82.2,20.707,2021-07-21,EA_Rev4,27.414,Accepted,0.7553439848252718
3_EJ_NightBlitz_21,EJ,Long,2021-07-21 21:56:00,2021-07-22 05:27:00,44.9,TimeExit,21,56,75,70,0.01,1.0,0.01,48531.60000000002,48876.900000000016,345.29999999999563,84.3,113.0,56.5,14.936,2021-07-21,CrossJPY_16,23.232,Accepted,0.6429063360881543
5_GJ_Port_Log2,GJ,Short,2021-07-22 09:55:00,2021-07-22 19:46:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,48392.70000000002,48876.900000000016,484.1999999999971,172.0,205.4,51.7,21.9,2021-07-22,CrossJPY_16,31.189,Accepted,0.7021706370835871
22_GA_C_2,GA,Long,2021-07-22 16:56:00,2021-07-23 01:15:00,24.7,TimeExit,16,56,70,80,0.0001,2.0,0.0002,48436.80000000002,48876.900000000016,440.09999999999854,96.6,68.9,56.5,18.893,2021-07-22,GA,33.129,Accepted,0.5702858522744424
9_AJ_Core2,AJ,Short,2021-07-22 17:14:00,2021-07-23 01:14:00,19.4,TimeExit,17,14,30,80,0.01,1.5,0.015,48412.10000000002,48876.900000000016,464.7999999999956,93.1,94.0,50.1,11.229,2021-07-22,CrossJPY_16,19.679,Accepted,0.5706082626149703
12_UJ_Short_Core,UJ,Short,2021-07-23 08:04:00,2021-07-23 14:56:00,-12.4,TimeExit,8,4,50,999,0.01,0.5,0.005,48427.20000000002,48876.900000000016,449.6999999999971,34.6,34.6,15.7,10.407,2021-07-23,CrossJPY_16,19.629,Accepted,0.5301849304600336
5_GJ_Port_Log2,GJ,Short,2021-07-23 09:55:00,2021-07-23 23:55:00,-30.2,TimeExit,9,55,90,999,0.01,2.0,0.02,48353.70000000002,48876.900000000016,523.1999999999971,117.6,117.6,58.0,24.586,2021-07-23,CrossJPY_16,31.189,Accepted,0.7882907435313732
10_AJ_SatA,AJ,Short,2021-07-23 10:58:00,2021-07-23 13:51:00,2.8,TimeExit,10,58,50,25,0.01,1.5,0.015,48439.60000000002,48876.900000000016,437.2999999999956,61.9,56.0,46.3,18.886,2021-07-23,CrossJPY_16,19.679,Accepted,0.9597032369530972
11_AJ_SatB,AJ,Short,2021-07-23 18:57:00,2021-07-24 01:43:00,-1.3,TimeExit,18,57,55,95,0.01,1.5,0.015,48352.400000000016,48876.900000000016,524.5,61.9,51.3,51.3,12.843,2021-07-23,CrossJPY_16,19.679,Accepted,0.6526246252350222
23_GA_F_2,GA,Short,2021-07-23 19:42:00,2021-07-23 22:45:00,-43.3,TimeExit,19,42,90,200,0.0001,2.0,0.0002,48383.900000000016,48876.900000000016,493.0,82.4,113.5,113.5,25.043,2021-07-23,GA,33.129,Accepted,0.7559238129735277
24_GA_D_1,GA,Long,2021-07-23 22:44:00,2021-07-24 03:08:00,5.4,TimeExit,22,44,90,200,0.0001,2.0,0.0002,48357.80000000002,48876.900000000016,519.0999999999985,82.4,113.5,113.5,21.214,2021-07-23,GA,33.129,Accepted,0.6403453167919345
8_AJ_Core1,AJ,Long,2021-07-26 08:01:00,2021-07-26 22:46:00,-2.6,TimeExit,8,1,70,110,0.01,1.5,0.015,48328.40000000002,48876.900000000016,548.4999999999927,14.3,20.4,20.4,12.014,2021-07-26,CrossJPY_16,19.679,Accepted,0.6104985009400884
12_UJ_Short_Core,UJ,Short,2021-07-26 08:04:00,2021-07-26 14:56:00,25.4,TimeExit,8,4,50,999,0.01,0.5,0.005,48383.20000000002,48876.900000000016,493.6999999999971,8.8,11.4,11.4,8.607,2021-07-26,CrossJPY_16,19.629,Accepted,0.4384838758979061
18_EA_2_MonWed_Short,EA,Short,2021-07-26 09:59:00,2021-07-27 05:26:00,16.6,TimeExit,9,59,90,180,0.0001,1.5,0.00015,48544.700000000026,48876.900000000016,332.1999999999898,28.2,53.9,53.9,19.043,2021-07-26,EA_Rev4,27.414,Accepted,0.6946450718610928
25_AU_China_Demand,AU,Long,2021-07-26 10:00:00,2021-07-26 15:50:00,-14.7,TimeExit,10,0,40,40,0.0001,1.5,0.00015,48368.50000000002,48876.900000000016,508.3999999999942,15.0,22.3,22.3,11.557,2021-07-26,China_Demand,15.267,Accepted,0.7569922054103623
20_EA_1A_MonTue_Short,EA,Short,2021-07-26 10:01:00,2021-07-26 16:00:00,-37.5,TimeExit,10,1,50,125,0.0001,1.5,0.00015,48331.00000000002,48876.900000000016,545.8999999999942,28.2,53.9,53.9,19.357,2021-07-26,EA_Rev4,27.414,Accepted,0.7060990734661121
1_EJ_Log1,EJ,Long,2021-07-26 13:55:00,2021-07-27 04:55:00,29.7,TimeExit,13,55,70,250,0.01,1.0,0.01,48528.10000000003,48876.900000000016,348.7999999999884,21.9,30.3,30.3,11.129,2021-07-26,CrossJPY_16,23.232,Accepted,0.4790375344352617
6_GJ_Old_Mon,GJ,Long,2021-07-26 15:45:00,2021-07-26 22:50:00,83.3,TimeExit,15,45,50,210,0.01,2.0,0.02,48411.700000000026,48876.900000000016,465.1999999999898,20.1,61.9,61.9,15.193,2021-07-26,CrossJPY_16,31.189,Accepted,0.4871268716534676
7_GJ_Mon_Blitz,GJ,Long,2021-07-26 18:02:00,2021-07-26 23:02:00,65.9,TimeExit,18,2,130,250,0.01,2.0,0.02,48477.60000000003,48876.900000000016,399.2999999999884,20.1,75.3,75.3,19.643,2021-07-26,CrossJPY_16,31.189,Accepted,0.6298053801019591
2_EJ_NightBlitz_20,EJ,Long,2021-07-26 20:56:00,2021-07-27 04:45:00,20.8,TimeExit,20,56,45,70,0.01,1.0,0.01,48498.40000000003,48876.900000000016,378.4999999999855,21.9,49.8,49.8,14.357,2021-07-26,CrossJPY_16,23.232,Accepted,0.6179838154269972
21_GA_B_3,GA,Long,2021-07-26 21:02:00,2021-07-27 10:00:00,-13.5,TimeExit,21,2,220,100,0.0001,2.0,0.0002,48561.40000000003,48876.900000000016,315.49999999998545,34.0,130.1,130.1,18.664,2021-07-26,GA,33.129,Accepted,0.5633734794288993
3_EJ_NightBlitz_21,EJ,Long,2021-07-26 21:56:00,2021-07-27 05:27:00,23.9,TimeExit,21,56,75,70,0.01,1.0,0.01,48568.60000000003,48876.900000000016,308.2999999999884,21.9,49.8,49.8,14.264,2021-07-26,CrossJPY_16,23.232,Accepted,0.6139807162534435
4_GJ_Port_Log1,GJ,Long,2021-07-27 00:00:00,2021-07-27 08:55:00,6.3,TimeExit,0,0,130,90,0.01,2.0,0.02,48574.90000000003,48876.900000000016,301.99999999998545,116.8,116.8,,27.586,2021-07-27,CrossJPY_16,31.189,Accepted,0.8844785020359742
12_UJ_Short_Core,UJ,Short,2021-07-27 08:04:00,2021-07-27 14:56:00,16.3,TimeExit,8,4,50,999,0.01,0.5,0.005,48577.70000000003,48876.900000000016,299.19999999998254,46.8,46.8,16.0,7.929,2021-07-27,CrossJPY_16,19.629,Accepted,0.4039431453461715
18_EA_2_MonWed_Short,EA,Short,2021-07-27 09:59:00,2021-07-28 02:20:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,48480.80000000003,48876.900000000016,396.099999999984,109.3,98.6,44.0,17.793,2021-07-27,EA_Rev4,27.414,Accepted,0.6490479317137229
20_EA_1A_MonTue_Short,EA,Short,2021-07-27 10:01:00,2021-07-27 16:00:00,-6.9,TimeExit,10,1,50,125,0.0001,1.5,0.00015,48570.80000000003,48876.900000000016,306.099999999984,109.3,98.6,44.0,17.586,2021-07-27,EA_Rev4,27.414,Accepted,0.6414970453053184
4_GJ_Port_Log1,GJ,Long,2021-07-28 00:00:00,2021-07-28 08:55:00,0.7,TimeExit,0,0,130,90,0.01,2.0,0.02,48481.50000000003,48876.900000000016,395.3999999999869,103.3,103.3,,28.186,2021-07-28,CrossJPY_16,31.189,Accepted,0.9037160537368945
